period,respondent,respondent-name,fueltype,type-name,value,value-units
2024-11-15 09:00:00,NY,New York,WAT,Hydro,1982,megawatthours
2024-11-15 08:00:00,NY,New York,WAT,Hydro,1977,megawatthours
2024-11-15 07:00:00,NY,New York,WAT,Hydro,2015,megawatthours
2024-11-15 06:00:00,NY,New York,WAT,Hydro,2039,megawatthours
2024-11-15 05:00:00,NY,New York,WAT,Hydro,2250,megawatthours
2024-11-15 04:00:00,NY,New York,WAT,Hydro,2889,megawatthours
2024-11-15 03:00:00,NY,New York,WAT,Hydro,3216,megawatthours
2024-11-15 02:00:00,NY,New York,WAT,Hydro,3244,megawatthours
2024-11-15 01:00:00,NY,New York,WAT,Hydro,3526,megawatthours
2024-11-15 00:00:00,NY,New York,WAT,Hydro,3790,megawatthours
2024-11-14 23:00:00,NY,New York,WAT,Hydro,3614,megawatthours
2024-11-14 22:00:00,NY,New York,WAT,Hydro,3478,megawatthours
2024-11-14 21:00:00,NY,New York,WAT,Hydro,3255,megawatthours
2024-11-14 20:00:00,NY,New York,WAT,Hydro,3174,megawatthours
2024-11-14 19:00:00,NY,New York,WAT,Hydro,3174,megawatthours
2024-11-14 18:00:00,NY,New York,WAT,Hydro,2991,megawatthours
2024-11-14 17:00:00,NY,New York,WAT,Hydro,2987,megawatthours
2024-11-14 16:00:00,NY,New York,WAT,Hydro,2981,megawatthours
2024-11-14 15:00:00,NY,New York,WAT,Hydro,2946,megawatthours
2024-11-14 14:00:00,NY,New York,WAT,Hydro,2987,megawatthours
2024-11-14 13:00:00,NY,New York,WAT,Hydro,3063,megawatthours
2024-11-14 12:00:00,NY,New York,WAT,Hydro,2535,megawatthours
2024-11-14 11:00:00,NY,New York,WAT,Hydro,2164,megawatthours
2024-11-14 10:00:00,NY,New York,WAT,Hydro,2125,megawatthours
2024-11-14 09:00:00,NY,New York,WAT,Hydro,2080,megawatthours
2024-11-14 08:00:00,NY,New York,WAT,Hydro,2037,megawatthours
2024-11-14 07:00:00,NY,New York,WAT,Hydro,2107,megawatthours
2024-11-14 06:00:00,NY,New York,WAT,Hydro,2040,megawatthours
2024-11-14 05:00:00,NY,New York,WAT,Hydro,2660,megawatthours
2024-11-14 04:00:00,NY,New York,WAT,Hydro,2889,megawatthours
2024-11-14 03:00:00,NY,New York,WAT,Hydro,3143,megawatthours
2024-11-14 02:00:00,NY,New York,WAT,Hydro,3440,megawatthours
2024-11-14 01:00:00,NY,New York,WAT,Hydro,3564,megawatthours
2024-11-14 00:00:00,NY,New York,WAT,Hydro,3808,megawatthours
2024-11-13 23:00:00,NY,New York,WAT,Hydro,3793,megawatthours
2024-11-13 22:00:00,NY,New York,WAT,Hydro,3733,megawatthours
2024-11-13 21:00:00,NY,New York,WAT,Hydro,3281,megawatthours
2024-11-13 20:00:00,NY,New York,WAT,Hydro,2863,megawatthours
2024-11-13 19:00:00,NY,New York,WAT,Hydro,2754,megawatthours
2024-11-13 18:00:00,NY,New York,WAT,Hydro,2766,megawatthours
2024-11-13 17:00:00,NY,New York,WAT,Hydro,2699,megawatthours
2024-11-13 16:00:00,NY,New York,WAT,Hydro,2765,megawatthours
2024-11-13 15:00:00,NY,New York,WAT,Hydro,2567,megawatthours
2024-11-13 14:00:00,NY,New York,WAT,Hydro,2910,megawatthours
2024-11-13 13:00:00,NY,New York,WAT,Hydro,3578,megawatthours
2024-11-13 12:00:00,NY,New York,WAT,Hydro,2860,megawatthours
2024-11-13 11:00:00,NY,New York,WAT,Hydro,2120,megawatthours
2024-11-13 10:00:00,NY,New York,WAT,Hydro,1949,megawatthours
2024-11-13 09:00:00,NY,New York,WAT,Hydro,1917,megawatthours
2024-11-13 08:00:00,NY,New York,WAT,Hydro,1968,megawatthours
2024-11-13 07:00:00,NY,New York,WAT,Hydro,1985,megawatthours
2024-11-13 06:00:00,NY,New York,WAT,Hydro,1951,megawatthours
2024-11-13 05:00:00,NY,New York,WAT,Hydro,2040,megawatthours
2024-11-13 04:00:00,NY,New York,WAT,Hydro,2792,megawatthours
2024-11-13 03:00:00,NY,New York,WAT,Hydro,3074,megawatthours
2024-11-13 02:00:00,NY,New York,WAT,Hydro,3249,megawatthours
2024-11-13 01:00:00,NY,New York,WAT,Hydro,3357,megawatthours
2024-11-13 00:00:00,NY,New York,WAT,Hydro,3333,megawatthours
2024-11-12 23:00:00,NY,New York,WAT,Hydro,3674,megawatthours
2024-11-12 22:00:00,NY,New York,WAT,Hydro,3283,megawatthours
2024-11-12 21:00:00,NY,New York,WAT,Hydro,2760,megawatthours
2024-11-12 20:00:00,NY,New York,WAT,Hydro,2604,megawatthours
2024-11-12 19:00:00,NY,New York,WAT,Hydro,2590,megawatthours
2024-11-12 18:00:00,NY,New York,WAT,Hydro,2572,megawatthours
2024-11-12 17:00:00,NY,New York,WAT,Hydro,2576,megawatthours
2024-11-12 16:00:00,NY,New York,WAT,Hydro,2587,megawatthours
2024-11-12 15:00:00,NY,New York,WAT,Hydro,2603,megawatthours
2024-11-12 14:00:00,NY,New York,WAT,Hydro,2728,megawatthours
2024-11-12 13:00:00,NY,New York,WAT,Hydro,3119,megawatthours
2024-11-12 12:00:00,NY,New York,WAT,Hydro,2429,megawatthours
2024-11-12 11:00:00,NY,New York,WAT,Hydro,1921,megawatthours
2024-11-12 10:00:00,NY,New York,WAT,Hydro,1658,megawatthours
2024-11-12 09:00:00,NY,New York,WAT,Hydro,1679,megawatthours
2024-11-12 08:00:00,NY,New York,WAT,Hydro,1677,megawatthours
2024-11-12 07:00:00,NY,New York,WAT,Hydro,1731,megawatthours
2024-11-12 06:00:00,NY,New York,WAT,Hydro,1873,megawatthours
2024-11-12 05:00:00,NY,New York,WAT,Hydro,2149,megawatthours
2024-11-12 04:00:00,NY,New York,WAT,Hydro,2730,megawatthours
2024-11-12 03:00:00,NY,New York,WAT,Hydro,3108,megawatthours
2024-11-12 02:00:00,NY,New York,WAT,Hydro,3258,megawatthours
2024-11-12 01:00:00,NY,New York,WAT,Hydro,3890,megawatthours
2024-11-12 00:00:00,NY,New York,WAT,Hydro,4031,megawatthours
2024-11-11 23:00:00,NY,New York,WAT,Hydro,4067,megawatthours
2024-11-11 22:00:00,NY,New York,WAT,Hydro,3964,megawatthours
2024-11-11 21:00:00,NY,New York,WAT,Hydro,3229,megawatthours
2024-11-11 20:00:00,NY,New York,WAT,Hydro,2975,megawatthours
2024-11-11 19:00:00,NY,New York,WAT,Hydro,2963,megawatthours
2024-11-11 18:00:00,NY,New York,WAT,Hydro,2934,megawatthours
2024-11-11 17:00:00,NY,New York,WAT,Hydro,2966,megawatthours
2024-11-11 16:00:00,NY,New York,WAT,Hydro,2921,megawatthours
2024-11-11 15:00:00,NY,New York,WAT,Hydro,3120,megawatthours
2024-11-11 14:00:00,NY,New York,WAT,Hydro,3120,megawatthours
2024-11-11 13:00:00,NY,New York,WAT,Hydro,2824,megawatthours
2024-11-11 12:00:00,NY,New York,WAT,Hydro,2370,megawatthours
2024-11-11 11:00:00,NY,New York,WAT,Hydro,2014,megawatthours
2024-11-11 10:00:00,NY,New York,WAT,Hydro,1858,megawatthours
2024-11-11 09:00:00,NY,New York,WAT,Hydro,1879,megawatthours
2024-11-11 08:00:00,NY,New York,WAT,Hydro,1910,megawatthours
2024-11-11 07:00:00,NY,New York,WAT,Hydro,1988,megawatthours
2024-11-11 06:00:00,NY,New York,WAT,Hydro,2092,megawatthours
2024-11-11 05:00:00,NY,New York,WAT,Hydro,2159,megawatthours
2024-11-11 04:00:00,NY,New York,WAT,Hydro,2413,megawatthours
2024-11-11 03:00:00,NY,New York,WAT,Hydro,3061,megawatthours
2024-11-11 02:00:00,NY,New York,WAT,Hydro,3130,megawatthours
2024-11-11 01:00:00,NY,New York,WAT,Hydro,3247,megawatthours
2024-11-11 00:00:00,NY,New York,WAT,Hydro,3456,megawatthours
2024-11-10 23:00:00,NY,New York,WAT,Hydro,3419,megawatthours
2024-11-10 22:00:00,NY,New York,WAT,Hydro,3246,megawatthours
2024-11-10 21:00:00,NY,New York,WAT,Hydro,2909,megawatthours
2024-11-10 20:00:00,NY,New York,WAT,Hydro,2883,megawatthours
2024-11-10 19:00:00,NY,New York,WAT,Hydro,2807,megawatthours
2024-11-10 18:00:00,NY,New York,WAT,Hydro,2455,megawatthours
2024-11-10 17:00:00,NY,New York,WAT,Hydro,2493,megawatthours
2024-11-10 16:00:00,NY,New York,WAT,Hydro,2749,megawatthours
2024-11-10 15:00:00,NY,New York,WAT,Hydro,2836,megawatthours
2024-11-10 14:00:00,NY,New York,WAT,Hydro,2992,megawatthours
2024-11-10 13:00:00,NY,New York,WAT,Hydro,2582,megawatthours
2024-11-10 12:00:00,NY,New York,WAT,Hydro,2275,megawatthours
2024-11-10 11:00:00,NY,New York,WAT,Hydro,2159,megawatthours
2024-11-10 10:00:00,NY,New York,WAT,Hydro,2167,megawatthours
2024-11-10 09:00:00,NY,New York,WAT,Hydro,2304,megawatthours
2024-11-10 08:00:00,NY,New York,WAT,Hydro,2287,megawatthours
2024-11-10 07:00:00,NY,New York,WAT,Hydro,2187,megawatthours
2024-11-10 06:00:00,NY,New York,WAT,Hydro,1776,megawatthours
2024-11-10 05:00:00,NY,New York,WAT,Hydro,2101,megawatthours
2024-11-10 04:00:00,NY,New York,WAT,Hydro,2381,megawatthours
2024-11-10 03:00:00,NY,New York,WAT,Hydro,2846,megawatthours
2024-11-10 02:00:00,NY,New York,WAT,Hydro,3115,megawatthours
2024-11-10 01:00:00,NY,New York,WAT,Hydro,3246,megawatthours
2024-11-10 00:00:00,NY,New York,WAT,Hydro,3283,megawatthours
2024-11-09 23:00:00,NY,New York,WAT,Hydro,3453,megawatthours
2024-11-09 22:00:00,NY,New York,WAT,Hydro,3167,megawatthours
2024-11-09 21:00:00,NY,New York,WAT,Hydro,2763,megawatthours
2024-11-09 20:00:00,NY,New York,WAT,Hydro,2613,megawatthours
2024-11-09 19:00:00,NY,New York,WAT,Hydro,2525,megawatthours
2024-11-09 18:00:00,NY,New York,WAT,Hydro,2546,megawatthours
2024-11-09 17:00:00,NY,New York,WAT,Hydro,2478,megawatthours
2024-11-09 16:00:00,NY,New York,WAT,Hydro,2388,megawatthours
2024-11-09 15:00:00,NY,New York,WAT,Hydro,2460,megawatthours
2024-11-09 14:00:00,NY,New York,WAT,Hydro,2403,megawatthours
2024-11-09 13:00:00,NY,New York,WAT,Hydro,2314,megawatthours
2024-11-09 12:00:00,NY,New York,WAT,Hydro,1972,megawatthours
2024-11-09 11:00:00,NY,New York,WAT,Hydro,1687,megawatthours
2024-11-09 10:00:00,NY,New York,WAT,Hydro,1623,megawatthours
2024-11-09 09:00:00,NY,New York,WAT,Hydro,1640,megawatthours
2024-11-09 08:00:00,NY,New York,WAT,Hydro,1592,megawatthours
2024-11-09 07:00:00,NY,New York,WAT,Hydro,1603,megawatthours
2024-11-09 06:00:00,NY,New York,WAT,Hydro,1606,megawatthours
2024-11-09 05:00:00,NY,New York,WAT,Hydro,1872,megawatthours
2024-11-09 04:00:00,NY,New York,WAT,Hydro,2620,megawatthours
2024-11-09 03:00:00,NY,New York,WAT,Hydro,2820,megawatthours
2024-11-09 02:00:00,NY,New York,WAT,Hydro,3026,megawatthours
2024-11-09 01:00:00,NY,New York,WAT,Hydro,3317,megawatthours
2024-11-09 00:00:00,NY,New York,WAT,Hydro,3479,megawatthours
2024-11-08 23:00:00,NY,New York,WAT,Hydro,3546,megawatthours
2024-11-08 22:00:00,NY,New York,WAT,Hydro,3327,megawatthours
2024-11-08 21:00:00,NY,New York,WAT,Hydro,2971,megawatthours
2024-11-08 20:00:00,NY,New York,WAT,Hydro,2808,megawatthours
2024-11-08 19:00:00,NY,New York,WAT,Hydro,2724,megawatthours
2024-11-08 18:00:00,NY,New York,WAT,Hydro,2610,megawatthours
2024-11-08 17:00:00,NY,New York,WAT,Hydro,2628,megawatthours
2024-11-08 16:00:00,NY,New York,WAT,Hydro,2704,megawatthours
2024-11-08 15:00:00,NY,New York,WAT,Hydro,2673,megawatthours
2024-11-08 14:00:00,NY,New York,WAT,Hydro,2684,megawatthours
2024-11-08 13:00:00,NY,New York,WAT,Hydro,2705,megawatthours
2024-11-08 12:00:00,NY,New York,WAT,Hydro,2236,megawatthours
2024-11-08 11:00:00,NY,New York,WAT,Hydro,1868,megawatthours
2024-11-08 10:00:00,NY,New York,WAT,Hydro,1791,megawatthours
2024-11-08 09:00:00,NY,New York,WAT,Hydro,1798,megawatthours
2024-11-08 08:00:00,NY,New York,WAT,Hydro,1708,megawatthours
2024-11-08 07:00:00,NY,New York,WAT,Hydro,1772,megawatthours
2024-11-08 06:00:00,NY,New York,WAT,Hydro,1859,megawatthours
2024-11-08 05:00:00,NY,New York,WAT,Hydro,1971,megawatthours
2024-11-08 04:00:00,NY,New York,WAT,Hydro,2555,megawatthours
2024-11-08 03:00:00,NY,New York,WAT,Hydro,2938,megawatthours
2024-11-08 02:00:00,NY,New York,WAT,Hydro,3190,megawatthours
2024-11-08 01:00:00,NY,New York,WAT,Hydro,3245,megawatthours
2024-11-08 00:00:00,NY,New York,WAT,Hydro,3495,megawatthours
2024-11-07 23:00:00,NY,New York,WAT,Hydro,3683,megawatthours
2024-11-07 22:00:00,NY,New York,WAT,Hydro,3651,megawatthours
2024-11-07 21:00:00,NY,New York,WAT,Hydro,3332,megawatthours
2024-11-07 20:00:00,NY,New York,WAT,Hydro,2933,megawatthours
2024-11-07 19:00:00,NY,New York,WAT,Hydro,2785,megawatthours
2024-11-07 18:00:00,NY,New York,WAT,Hydro,2773,megawatthours
2024-11-07 17:00:00,NY,New York,WAT,Hydro,2835,megawatthours
2024-11-07 16:00:00,NY,New York,WAT,Hydro,2900,megawatthours
2024-11-07 15:00:00,NY,New York,WAT,Hydro,2981,megawatthours
2024-11-07 14:00:00,NY,New York,WAT,Hydro,3091,megawatthours
2024-11-07 13:00:00,NY,New York,WAT,Hydro,3025,megawatthours
2024-11-07 12:00:00,NY,New York,WAT,Hydro,2408,megawatthours
2024-11-07 11:00:00,NY,New York,WAT,Hydro,2039,megawatthours
2024-11-07 10:00:00,NY,New York,WAT,Hydro,1948,megawatthours
2024-11-07 09:00:00,NY,New York,WAT,Hydro,1936,megawatthours
2024-11-07 08:00:00,NY,New York,WAT,Hydro,1905,megawatthours
2024-11-07 07:00:00,NY,New York,WAT,Hydro,1938,megawatthours
2024-11-07 06:00:00,NY,New York,WAT,Hydro,1973,megawatthours
2024-11-07 05:00:00,NY,New York,WAT,Hydro,2147,megawatthours
2024-11-07 04:00:00,NY,New York,WAT,Hydro,2591,megawatthours
2024-11-07 03:00:00,NY,New York,WAT,Hydro,3133,megawatthours
2024-11-07 02:00:00,NY,New York,WAT,Hydro,3442,megawatthours
2024-11-07 01:00:00,NY,New York,WAT,Hydro,3873,megawatthours
2024-11-07 00:00:00,NY,New York,WAT,Hydro,3932,megawatthours
2024-11-06 23:00:00,NY,New York,WAT,Hydro,3893,megawatthours
2024-11-06 22:00:00,NY,New York,WAT,Hydro,3814,megawatthours
2024-11-06 21:00:00,NY,New York,WAT,Hydro,3583,megawatthours
2024-11-06 20:00:00,NY,New York,WAT,Hydro,3446,megawatthours
2024-11-06 19:00:00,NY,New York,WAT,Hydro,3252,megawatthours
2024-11-06 18:00:00,NY,New York,WAT,Hydro,3048,megawatthours
2024-11-06 17:00:00,NY,New York,WAT,Hydro,2911,megawatthours
2024-11-06 16:00:00,NY,New York,WAT,Hydro,2720,megawatthours
2024-11-06 15:00:00,NY,New York,WAT,Hydro,2690,megawatthours
2024-11-06 14:00:00,NY,New York,WAT,Hydro,2740,megawatthours
2024-11-06 13:00:00,NY,New York,WAT,Hydro,2846,megawatthours
2024-11-06 12:00:00,NY,New York,WAT,Hydro,2176,megawatthours
2024-11-06 11:00:00,NY,New York,WAT,Hydro,2030,megawatthours
2024-11-06 10:00:00,NY,New York,WAT,Hydro,1958,megawatthours
2024-11-06 09:00:00,NY,New York,WAT,Hydro,2000,megawatthours
2024-11-06 08:00:00,NY,New York,WAT,Hydro,1941,megawatthours
2024-11-06 07:00:00,NY,New York,WAT,Hydro,2149,megawatthours
2024-11-06 06:00:00,NY,New York,WAT,Hydro,2188,megawatthours
2024-11-06 05:00:00,NY,New York,WAT,Hydro,2505,megawatthours
2024-11-06 04:00:00,NY,New York,WAT,Hydro,2653,megawatthours
2024-11-06 03:00:00,NY,New York,WAT,Hydro,3001,megawatthours
2024-11-06 02:00:00,NY,New York,WAT,Hydro,3033,megawatthours
2024-11-06 01:00:00,NY,New York,WAT,Hydro,3537,megawatthours
2024-11-06 00:00:00,NY,New York,WAT,Hydro,3764,megawatthours
2024-11-05 23:00:00,NY,New York,WAT,Hydro,3840,megawatthours
2024-11-05 22:00:00,NY,New York,WAT,Hydro,3681,megawatthours
2024-11-05 21:00:00,NY,New York,WAT,Hydro,2924,megawatthours
2024-11-05 20:00:00,NY,New York,WAT,Hydro,2763,megawatthours
2024-11-05 19:00:00,NY,New York,WAT,Hydro,2630,megawatthours
2024-11-05 18:00:00,NY,New York,WAT,Hydro,2484,megawatthours
2024-11-05 17:00:00,NY,New York,WAT,Hydro,2636,megawatthours
2024-11-05 16:00:00,NY,New York,WAT,Hydro,2659,megawatthours
2024-11-05 15:00:00,NY,New York,WAT,Hydro,2997,megawatthours
2024-11-05 14:00:00,NY,New York,WAT,Hydro,3098,megawatthours
2024-11-05 13:00:00,NY,New York,WAT,Hydro,3130,megawatthours
2024-11-05 12:00:00,NY,New York,WAT,Hydro,2909,megawatthours
2024-11-05 11:00:00,NY,New York,WAT,Hydro,2754,megawatthours
2024-11-05 10:00:00,NY,New York,WAT,Hydro,2545,megawatthours
2024-11-05 09:00:00,NY,New York,WAT,Hydro,2567,megawatthours
2024-11-05 08:00:00,NY,New York,WAT,Hydro,2612,megawatthours
2024-11-05 07:00:00,NY,New York,WAT,Hydro,2651,megawatthours
2024-11-05 06:00:00,NY,New York,WAT,Hydro,2811,megawatthours
2024-11-05 05:00:00,NY,New York,WAT,Hydro,3026,megawatthours
2024-11-05 04:00:00,NY,New York,WAT,Hydro,3183,megawatthours
2024-11-05 03:00:00,NY,New York,WAT,Hydro,3290,megawatthours
2024-11-05 02:00:00,NY,New York,WAT,Hydro,3572,megawatthours
2024-11-05 01:00:00,NY,New York,WAT,Hydro,3679,megawatthours
2024-11-05 00:00:00,NY,New York,WAT,Hydro,3798,megawatthours
2024-11-04 23:00:00,NY,New York,WAT,Hydro,3680,megawatthours
2024-11-04 22:00:00,NY,New York,WAT,Hydro,3517,megawatthours
2024-11-04 21:00:00,NY,New York,WAT,Hydro,3209,megawatthours
2024-11-04 20:00:00,NY,New York,WAT,Hydro,3114,megawatthours
2024-11-04 19:00:00,NY,New York,WAT,Hydro,2951,megawatthours
2024-11-04 18:00:00,NY,New York,WAT,Hydro,2920,megawatthours
2024-11-04 17:00:00,NY,New York,WAT,Hydro,2856,megawatthours
2024-11-04 16:00:00,NY,New York,WAT,Hydro,3009,megawatthours
2024-11-04 15:00:00,NY,New York,WAT,Hydro,3011,megawatthours
2024-11-04 14:00:00,NY,New York,WAT,Hydro,2869,megawatthours
2024-11-04 13:00:00,NY,New York,WAT,Hydro,2945,megawatthours
2024-11-04 12:00:00,NY,New York,WAT,Hydro,2399,megawatthours
2024-11-04 11:00:00,NY,New York,WAT,Hydro,2067,megawatthours
2024-11-04 10:00:00,NY,New York,WAT,Hydro,1870,megawatthours
2024-11-04 09:00:00,NY,New York,WAT,Hydro,1814,megawatthours
2024-11-04 08:00:00,NY,New York,WAT,Hydro,1806,megawatthours
2024-11-04 07:00:00,NY,New York,WAT,Hydro,1889,megawatthours
2024-11-04 06:00:00,NY,New York,WAT,Hydro,1914,megawatthours
2024-11-04 05:00:00,NY,New York,WAT,Hydro,1948,megawatthours
2024-11-04 04:00:00,NY,New York,WAT,Hydro,2336,megawatthours
2024-11-04 03:00:00,NY,New York,WAT,Hydro,2609,megawatthours
2024-11-04 02:00:00,NY,New York,WAT,Hydro,2990,megawatthours
2024-11-04 01:00:00,NY,New York,WAT,Hydro,3200,megawatthours
2024-11-04 00:00:00,NY,New York,WAT,Hydro,3518,megawatthours
2024-11-03 23:00:00,NY,New York,WAT,Hydro,3480,megawatthours
2024-11-03 22:00:00,NY,New York,WAT,Hydro,3209,megawatthours
2024-11-03 21:00:00,NY,New York,WAT,Hydro,2836,megawatthours
2024-11-03 20:00:00,NY,New York,WAT,Hydro,2488,megawatthours
2024-11-03 19:00:00,NY,New York,WAT,Hydro,2060,megawatthours
2024-11-03 18:00:00,NY,New York,WAT,Hydro,1985,megawatthours
2024-11-03 17:00:00,NY,New York,WAT,Hydro,1946,megawatthours
2024-11-03 16:00:00,NY,New York,WAT,Hydro,2170,megawatthours
2024-11-03 15:00:00,NY,New York,WAT,Hydro,2336,megawatthours
2024-11-03 14:00:00,NY,New York,WAT,Hydro,2343,megawatthours
2024-11-03 13:00:00,NY,New York,WAT,Hydro,2634,megawatthours
2024-11-03 12:00:00,NY,New York,WAT,Hydro,2183,megawatthours
2024-11-03 11:00:00,NY,New York,WAT,Hydro,1883,megawatthours
2024-11-03 10:00:00,NY,New York,WAT,Hydro,1960,megawatthours
2024-11-03 09:00:00,NY,New York,WAT,Hydro,1966,megawatthours
2024-11-03 08:00:00,NY,New York,WAT,Hydro,1909,megawatthours
2024-11-03 07:00:00,NY,New York,WAT,Hydro,1915,megawatthours
2024-11-03 06:00:00,NY,New York,WAT,Hydro,1900,megawatthours
2024-11-03 05:00:00,NY,New York,WAT,Hydro,1929,megawatthours
2024-11-03 04:00:00,NY,New York,WAT,Hydro,1992,megawatthours
2024-11-03 03:00:00,NY,New York,WAT,Hydro,2582,megawatthours
2024-11-03 02:00:00,NY,New York,WAT,Hydro,3114,megawatthours
2024-11-03 01:00:00,NY,New York,WAT,Hydro,3279,megawatthours
2024-11-03 00:00:00,NY,New York,WAT,Hydro,3580,megawatthours
2024-11-02 23:00:00,NY,New York,WAT,Hydro,3565,megawatthours
2024-11-02 22:00:00,NY,New York,WAT,Hydro,3273,megawatthours
2024-11-02 21:00:00,NY,New York,WAT,Hydro,2906,megawatthours
2024-11-02 20:00:00,NY,New York,WAT,Hydro,2716,megawatthours
2024-11-02 19:00:00,NY,New York,WAT,Hydro,2701,megawatthours
2024-11-02 18:00:00,NY,New York,WAT,Hydro,2800,megawatthours
2024-11-02 17:00:00,NY,New York,WAT,Hydro,2781,megawatthours
2024-11-02 16:00:00,NY,New York,WAT,Hydro,2830,megawatthours
2024-11-02 15:00:00,NY,New York,WAT,Hydro,2723,megawatthours
2024-11-02 14:00:00,NY,New York,WAT,Hydro,2638,megawatthours
2024-11-02 13:00:00,NY,New York,WAT,Hydro,2724,megawatthours
2024-11-02 12:00:00,NY,New York,WAT,Hydro,2729,megawatthours
2024-11-02 11:00:00,NY,New York,WAT,Hydro,2255,megawatthours
2024-11-02 10:00:00,NY,New York,WAT,Hydro,1999,megawatthours
2024-11-02 09:00:00,NY,New York,WAT,Hydro,1952,megawatthours
2024-11-02 08:00:00,NY,New York,WAT,Hydro,1936,megawatthours
2024-11-02 07:00:00,NY,New York,WAT,Hydro,1964,megawatthours
2024-11-02 06:00:00,NY,New York,WAT,Hydro,1913,megawatthours
2024-11-02 05:00:00,NY,New York,WAT,Hydro,1938,megawatthours
2024-11-02 04:00:00,NY,New York,WAT,Hydro,2005,megawatthours
2024-11-02 03:00:00,NY,New York,WAT,Hydro,2749,megawatthours
2024-11-02 02:00:00,NY,New York,WAT,Hydro,3357,megawatthours
2024-11-02 01:00:00,NY,New York,WAT,Hydro,3665,megawatthours
2024-11-02 00:00:00,NY,New York,WAT,Hydro,3735,megawatthours
2024-11-01 23:00:00,NY,New York,WAT,Hydro,3787,megawatthours
2024-11-01 22:00:00,NY,New York,WAT,Hydro,3726,megawatthours
2024-11-01 21:00:00,NY,New York,WAT,Hydro,3575,megawatthours
2024-11-01 20:00:00,NY,New York,WAT,Hydro,3562,megawatthours
2024-11-01 19:00:00,NY,New York,WAT,Hydro,3386,megawatthours
2024-11-01 18:00:00,NY,New York,WAT,Hydro,3388,megawatthours
2024-11-01 17:00:00,NY,New York,WAT,Hydro,3374,megawatthours
2024-11-01 16:00:00,NY,New York,WAT,Hydro,3426,megawatthours
2024-11-01 15:00:00,NY,New York,WAT,Hydro,3431,megawatthours
2024-11-01 14:00:00,NY,New York,WAT,Hydro,3290,megawatthours
2024-11-01 13:00:00,NY,New York,WAT,Hydro,3289,megawatthours
2024-11-01 12:00:00,NY,New York,WAT,Hydro,2695,megawatthours
2024-11-01 11:00:00,NY,New York,WAT,Hydro,2170,megawatthours
2024-11-01 10:00:00,NY,New York,WAT,Hydro,2117,megawatthours
2024-11-01 09:00:00,NY,New York,WAT,Hydro,2031,megawatthours
2024-11-01 08:00:00,NY,New York,WAT,Hydro,2037,megawatthours
2024-11-01 07:00:00,NY,New York,WAT,Hydro,2017,megawatthours
2024-11-01 06:00:00,NY,New York,WAT,Hydro,1979,megawatthours
2024-11-01 05:00:00,NY,New York,WAT,Hydro,1947,megawatthours
2024-11-01 04:00:00,NY,New York,WAT,Hydro,2088,megawatthours
2024-11-01 03:00:00,NY,New York,WAT,Hydro,2287,megawatthours
2024-11-01 02:00:00,NY,New York,WAT,Hydro,2779,megawatthours
2024-11-01 01:00:00,NY,New York,WAT,Hydro,2812,megawatthours
2024-11-01 00:00:00,NY,New York,WAT,Hydro,3094,megawatthours
2024-10-31 23:00:00,NY,New York,WAT,Hydro,3233,megawatthours
2024-10-31 22:00:00,NY,New York,WAT,Hydro,3235,megawatthours
2024-10-31 21:00:00,NY,New York,WAT,Hydro,3045,megawatthours
2024-10-31 20:00:00,NY,New York,WAT,Hydro,2985,megawatthours
2024-10-31 19:00:00,NY,New York,WAT,Hydro,2886,megawatthours
2024-10-31 18:00:00,NY,New York,WAT,Hydro,2911,megawatthours
2024-10-31 17:00:00,NY,New York,WAT,Hydro,2979,megawatthours
2024-10-31 16:00:00,NY,New York,WAT,Hydro,2892,megawatthours
2024-10-31 15:00:00,NY,New York,WAT,Hydro,2862,megawatthours
2024-10-31 14:00:00,NY,New York,WAT,Hydro,2870,megawatthours
2024-10-31 13:00:00,NY,New York,WAT,Hydro,2956,megawatthours
2024-10-31 12:00:00,NY,New York,WAT,Hydro,2685,megawatthours
2024-10-31 11:00:00,NY,New York,WAT,Hydro,2181,megawatthours
2024-10-31 10:00:00,NY,New York,WAT,Hydro,1927,megawatthours
2024-10-31 09:00:00,NY,New York,WAT,Hydro,1853,megawatthours
2024-10-31 08:00:00,NY,New York,WAT,Hydro,1893,megawatthours
